Temp Part,Heat Capacity,1 / Thermal Insulance,Emissivity
75.0,306.45566,0.0062146056,0.895
125.0,340.01608,0.0062153805,0.895
175.0,377.60153,0.006216123,0.895
225.0,406.37387,0.0062169973,0.895
275.0,433.83548,0.0062177647,0.895
325.0,451.2083,0.006319261,0.895
375.0,465.76617,0.0067235883,0.895
425.0,478.94055,0.00751685,0.895
475.0,489.589,0.008960162,0.895
525.0,497.12738,0.011684725,0.895
575.0,505.0877,0.014698046,0.89543504
625.0,514.5029,0.017683214,0.8973612
675.0,523.9209,0.020177582,0.89928955
725.0,533.3408,0.023093678,0.9012179
775.0,542.7627,0.026725117,0.9031462
825.0,555.12164,0.030850077,0.90507454
875.0,568.3075,0.036080234,0.90700287
925.0,588.8404,0.041194823,0.90893126
975.0,615.17786,0.046957817,0.91085964
1025.0,645.31885,0.052262157,0.912788
1075.0,682.92816,0.05828825,0.9147163
1125.0,716.2485,0.06430226,0.91664463
1175.0,716.35004,0.06936923,0.91857296
1225.0,716.35913,0.07492512,0.9205013
1275.0,716.3671,0.07949122,0.9224296
1325.0,716.3747,0.08462436,0.924358
1375.0,716.3814,0.088764794,0.9262864
1425.0,716.3875,0.0935171,0.92629284
1475.0,716.3926,0.09727984,0.92629284
1525.0,716.3976,0.10167288,0.92629284
1575.0,716.402,0.10589822,0.92629284
1625.0,716.40576,0.109173976,0.92629284
1675.0,716.40955,0.11310961,0.92629284
1725.0,716.4128,0.116116606,0.92629284
1775.0,716.41614,0.11977275,0.92629284
1825.0,716.41907,0.122508585,0.92629284
1875.0,716.4222,0.12583122,0.92629284
1925.0,716.4254,0.12892224,0.92629284
1975.0,716.42804,0.13117805,0.92629284
2025.0,716.4312,0.13394213,0.92629284
2075.0,716.4338,0.13595736,0.92629284
2125.0,716.4369,0.138404,0.92629284
2175.0,716.43933,0.14020024,0.92629284
2225.0,716.44214,0.14248541,0.92629284
2275.0,716.4448,0.14471902,0.92629284
2325.0,716.4468,0.14635946,0.92629284
2375.0,716.44904,0.14849623,0.92629284
2425.0,716.45074,0.15005626,0.92629284
2475.0,716.45276,0.15211722,0.92629284
2525.0,716.4541,0.15360506,0.92629284
2575.0,716.45575,0.15559597,0.92629284
2625.0,716.457,0.15701771,0.92629284
2675.0,716.4585,0.15894352,0.92629284
2725.0,716.4598,0.16083646,0.92629284
2775.0,716.4608,0.16213952,0.92629284
2825.0,716.462,0.16388756,0.92629284
2875.0,716.4631,0.16507404,0.92629284
2925.0,716.4642,0.16666466,0.92629284
2975.0,716.4651,0.16772424,0.92629284
