Temp Part,Heat Capacity,1 / Thermal Insulance,Emissivity
75.0,269.52963,0.04972742,0.275
125.0,302.1433,0.04973769,0.275
175.0,344.2105,0.04974971,0.275
225.0,379.46796,0.049758706,0.28055438
275.0,408.07416,0.04976522,0.28648221
325.0,430.5274,0.05068286,0.29241005
375.0,446.04517,0.054114934,0.29833788
425.0,460.63522,0.060846917,0.3042657
475.0,470.13794,0.07368232,0.31019354
525.0,477.1541,0.09708215,0.3161214
575.0,484.29733,0.124429606,0.32204923
625.0,491.55023,0.14996524,0.32797706
675.0,499.45166,0.17348102,0.3339049
725.0,507.19086,0.19831784,0.33983272
775.0,516.0789,0.22615078,0.34576055
825.0,525.95764,0.26431194,0.35168839
875.0,536.98346,0.30868948,0.35761622
925.0,549.2638,0.35633358,0.36354408
975.0,565.70874,0.4052795,0.3694719
1025.0,585.6556,0.4553951,0.37539974
1075.0,613.12024,0.5064757,0.38132757
1125.0,647.0663,0.5510971,0.3872554
1175.0,681.0113,0.5994949,0.39318323
1225.0,683.70776,0.6457562,0.39318323
1275.0,686.4033,0.6900098,0.39318323
1325.0,689.0984,0.7323184,0.39318323
1375.0,691.73883,0.772702,0.39318323
1425.0,694.3397,0.8113798,0.39318323
1475.0,696.93994,0.84851587,0.39318323
1525.0,699.5393,0.8775295,0.39318323
1575.0,702.13855,0.91172606,0.39318323
1625.0,704.7375,0.94428176,0.39318323
1675.0,707.3362,0.9749945,0.39318323
1725.0,708.0477,1.0033644,0.39318323
1775.0,708.0518,1.0298338,0.39318323
1825.0,708.0557,1.0547448,0.39318323
1875.0,708.05896,1.0731353,0.39318323
1925.0,708.06274,1.0950116,0.39318323
1975.0,708.0663,1.1161314,0.39318323
2025.0,708.0696,1.1366638,0.39318323
2075.0,708.07263,1.1566343,0.39318323
2125.0,708.0753,1.1761338,0.39318323
2175.0,708.0779,1.1952147,0.39318323
2225.0,708.08014,1.2138954,0.39318323
2275.0,708.0819,1.2274712,0.39318323
2325.0,708.08374,1.2453905,0.39318323
2375.0,708.0856,1.2629584,0.39318323
2425.0,708.0872,1.280189,0.39318323
2475.0,708.08875,1.2967913,0.39318323
2525.0,708.0901,1.3125968,0.39318323
2575.0,708.09155,1.3275731,0.39318323
2625.0,708.09265,1.3376678,0.39318323
2675.0,708.094,1.3510138,0.39318323
2725.0,708.0953,1.3633001,0.39318323
2775.0,708.0967,1.3743993,0.39318323
2825.0,708.0979,1.3844906,0.39318323
2875.0,708.09924,1.393657,0.39318323
2925.0,708.10046,1.4018204,0.39318323
2975.0,708.1017,1.409024,0.39318323
