Temp Part,Heat Capacity,Thermal Insulance,Emissivity
100.0,272.0,9.199999,0.0
150.0,337.0,10.899999,0.0
200.0,402.0,12.599999,0.0
250.0,439.5,13.749999,0.0
300.0,477.0,14.899999,0.0
350.0,496.0,15.749999,0.0
400.0,515.0,16.6,0.0
450.0,525.5,17.4,0.0
500.0,536.0,18.2,0.0
550.0,546.5,18.999998,0.0
600.0,557.0,19.799997,0.0
650.0,563.25,20.5,0.0
700.0,569.5,21.199999,0.0
750.0,575.75,21.9,0.0
800.0,582.0,22.599998,0.0
850.0,589.25,23.299997,0.0
900.0,596.5,23.999998,0.0
950.0,603.75,24.7,0.0
1000.0,611.0,25.399998,0.0
1050.0,618.25,26.049997,0.0
1100.0,625.5,26.699999,0.0
1150.0,632.75,27.349998,0.0
1200.0,640.0,27.999998,0.0
1250.0,647.0,28.616665,0.0
1300.0,654.0,29.233332,0.0
1350.0,661.0,29.850002,0.0
1400.0,668.0,30.466665,0.0
1450.0,675.0,31.083334,0.0
1500.0,682.0,31.699999,0.0
1550.0,682.0,31.699999,0.0
1600.0,682.0,31.699999,0.0
1650.0,682.0,31.699999,0.0
1700.0,682.0,31.699999,0.0
1750.0,682.0,31.699999,0.0
1800.0,682.0,31.699999,0.0
1850.0,682.0,31.699999,0.0
1900.0,682.0,31.699999,0.0
1950.0,682.0,31.699999,0.0
2000.0,682.0,31.699999,0.0
2050.0,682.0,31.699999,0.0
2100.0,682.0,31.699999,0.0
2150.0,682.0,31.699999,0.0
2200.0,682.0,31.699999,0.0
2250.0,682.0,31.699999,0.0
2300.0,682.0,31.699999,0.0
2350.0,682.0,31.699999,0.0
2400.0,682.0,31.699999,0.0
2450.0,682.0,31.699999,0.0
2500.0,682.0,31.699999,0.0
2550.0,682.0,31.699999,0.0
2600.0,682.0,31.699999,0.0
2650.0,682.0,31.699999,0.0
2700.0,682.0,31.699999,0.0
2750.0,682.0,31.699999,0.0
2800.0,682.0,31.699999,0.0
2850.0,682.0,31.699999,0.0
2900.0,682.0,31.699999,0.0
2950.0,682.0,31.699999,0.0
3000.0,682.0,31.699999,0.0
