Temp Part,Heat Capacity,Thermal Insulance,Emissivity
100.0,272.0,18.399998,0.0
150.0,337.0,21.799997,0.0
200.0,402.0,25.199999,0.0
250.0,439.5,27.499998,0.0
300.0,477.0,29.799997,0.0
350.0,496.0,31.499998,0.0
400.0,515.0,33.2,0.0
450.0,525.5,34.8,0.0
500.0,536.0,36.4,0.0
550.0,546.5,37.999996,0.0
600.0,557.0,39.599995,0.0
650.0,563.25,41.0,0.0
700.0,569.5,42.399998,0.0
750.0,575.75,43.8,0.0
800.0,582.0,45.199997,0.0
850.0,589.25,46.599995,0.0
900.0,596.5,47.999996,0.0
950.0,603.75,49.4,0.0
1000.0,611.0,50.799995,0.0
1050.0,618.25,52.099995,0.0
1100.0,625.5,53.399998,0.0
1150.0,632.75,54.699997,0.0
1200.0,640.0,55.999996,0.0
1250.0,647.0,57.23333,0.0
1300.0,654.0,58.466663,0.0
1350.0,661.0,59.700005,0.0
1400.0,668.0,60.93333,0.0
1450.0,675.0,62.166668,0.0
1500.0,682.0,63.399998,0.0
1550.0,682.0,63.399998,0.0
1600.0,682.0,63.399998,0.0
1650.0,682.0,63.399998,0.0
1700.0,682.0,63.399998,0.0
1750.0,682.0,63.399998,0.0
1800.0,682.0,63.399998,0.0
1850.0,682.0,63.399998,0.0
1900.0,682.0,63.399998,0.0
1950.0,682.0,63.399998,0.0
2000.0,682.0,63.399998,0.0
2050.0,682.0,63.399998,0.0
2100.0,682.0,63.399998,0.0
2150.0,682.0,63.399998,0.0
2200.0,682.0,63.399998,0.0
2250.0,682.0,63.399998,0.0
2300.0,682.0,63.399998,0.0
2350.0,682.0,63.399998,0.0
2400.0,682.0,63.399998,0.0
2450.0,682.0,63.399998,0.0
2500.0,682.0,63.399998,0.0
2550.0,682.0,63.399998,0.0
2600.0,682.0,63.399998,0.0
2650.0,682.0,63.399998,0.0
2700.0,682.0,63.399998,0.0
2750.0,682.0,63.399998,0.0
2800.0,682.0,63.399998,0.0
2850.0,682.0,63.399998,0.0
2900.0,682.0,63.399998,0.0
2950.0,682.0,63.399998,0.0
3000.0,682.0,63.399998,0.0
