Temp Part,Heat Capacity,Thermal Insulance,Emissivity
100.0,456.25327,0.014937887,0.8
150.0,456.25327,0.014937887,0.8
200.0,456.25327,0.014937887,0.8
250.0,456.2533,0.014937889,0.8
300.0,456.25333,0.014937889,0.8
350.0,456.27142,0.014937887,0.8
400.0,456.31146,0.014937887,0.8
450.0,456.40118,0.014964846,0.8
500.0,456.52118,0.015068012,0.8
550.0,456.57446,0.015163368,0.8
600.0,456.69467,0.0153649,0.8
650.0,456.80954,0.01560944,0.8
700.0,456.91522,0.01585286,0.8
750.0,456.95535,0.015960103,0.8
800.0,457.04657,0.016203094,0.8
850.0,457.12567,0.016445026,0.8
900.0,457.15622,0.01655126,0.8
950.0,457.22318,0.01679665,0.8
1000.0,457.28265,0.017053965,0.8
1050.0,457.33405,0.01732407,0.8
1100.0,457.34778,0.017419256,0.8
1150.0,457.38278,0.017626995,0.8
1200.0,457.40875,0.017802889,0.8
1250.0,457.41235,0.017834632,0.8
1300.0,457.4274,0.017962152,0.8
1350.0,457.43692,0.018054357,0.8
1400.0,457.44186,0.018101113,0.8
1450.0,457.44183,0.018101113,0.8
1500.0,457.44186,0.018101113,0.8
1550.0,457.44193,0.018101113,0.8
1600.0,457.44183,0.018101115,0.8
1650.0,457.44183,0.01810111,0.8
1700.0,457.44186,0.018101113,0.8
1750.0,457.44186,0.018101113,0.8
1800.0,457.44186,0.018101113,0.8
1850.0,457.4419,0.018101113,0.8
1900.0,457.4419,0.01810111,0.8
1950.0,457.4419,0.01810111,0.8
2000.0,457.44193,0.018101113,0.8
2050.0,457.4419,0.01810111,0.8
2100.0,457.44186,0.01810111,0.8
2150.0,457.44186,0.018101113,0.8
2200.0,457.44186,0.018101115,0.8
2250.0,457.4419,0.018101115,0.8
2300.0,457.44196,0.018101113,0.8
2350.0,457.4419,0.01810111,0.8
2400.0,457.44193,0.01810111,0.8
2450.0,457.44196,0.018101107,0.8
2500.0,457.44193,0.018101107,0.8
2550.0,457.44196,0.01810111,0.8
2600.0,457.44193,0.018101107,0.8
2650.0,457.44186,0.01810111,0.8
2700.0,457.44186,0.018101113,0.8
2750.0,457.4419,0.018101115,0.8
2800.0,457.44186,0.018101113,0.8
2850.0,457.4418,0.018101113,0.8
2900.0,457.44183,0.018101113,0.8
2950.0,457.44186,0.018101115,0.8
3000.0,457.44183,0.018101113,0.8
