Temp Part,Heat Capacity,Thermal Insulance,Emissivity
100.0,303.1615,0.0008412803,0.873
150.0,315.89536,0.0008483362,0.873
200.0,345.95935,0.0008650114,0.873
250.0,392.266,0.00089106715,0.873
300.0,441.1514,0.0009196283,0.873
350.0,499.0406,0.00095592067,0.875
400.0,551.58966,0.0009904607,0.879
450.0,602.93585,0.0010262433,0.884
500.0,659.0986,0.0010727902,0.889
550.0,705.4071,0.0011197521,0.894
600.0,754.93945,0.0011729292,0.898
650.0,794.02246,0.0012197066,0.902
700.0,835.86084,0.0012730632,0.905
750.0,868.6734,0.0013205826,0.908
800.0,904.1579,0.0013755225,0.91
850.0,932.0272,0.0014254316,0.912
900.0,957.8624,0.0014777753,0.914
950.0,985.9672,0.0015395682,0.916
1000.0,1007.6471,0.0015959997,0.918
1050.0,1031.0748,0.001658238,0.92
1100.0,1049.1466,0.0017109382,0.921
1150.0,1068.805,0.0017798854,0.923
1200.0,1083.772,0.0018428741,0.924
1250.0,1097.615,0.0019073338,0.926
1300.0,1112.9148,0.0019807883,0.927
1350.0,1124.4843,0.0020471395,0.928
1400.0,1137.21,0.0021235622,0.93
1450.0,1146.768,0.0021933292,0.931
1500.0,1157.185,0.0022735926,0.932
1550.0,1164.8169,0.002348083,0.933
1600.0,1173.2809,0.0024336288,0.934
1650.0,1179.5522,0.0025120808,0.935
1700.0,1185.4519,0.0025926793,0.935
1750.0,1192.0789,0.0026859075,0.936
1800.0,1196.8788,0.0027725357,0.937
1850.0,1202.0034,0.0028717509,0.938
1900.0,1205.715,0.0029635606,0.938
1950.0,1209.9403,0.003068697,0.939
2000.0,1212.9397,0.0031630888,0.939
2050.0,1215.6254,0.0032547477,0.939
2100.0,1218.673,0.0033551871,0.939
2150.0,1220.8079,0.003441947,0.939
2200.0,1223.2683,0.0035380614,0.939
2250.0,1224.9789,0.003620363,0.939
2300.0,1226.9813,0.0037124644,0.939
2350.0,1228.3873,0.0037907208,0.939
2400.0,1230.0713,0.0038791667,0.939
2450.0,1231.2374,0.0039547295,0.939
2500.0,1232.3114,0.004028887,0.939
2550.0,1233.6177,0.0041136504,0.939
2600.0,1234.513,0.0041844607,0.939
2650.0,1235.6085,0.004266087,0.939
2700.0,1236.3549,0.004333765,0.939
2750.0,1237.2816,0.004412382,0.939
2800.0,1237.9121,0.0044770925,0.939
2850.0,1238.6991,0.0045528226,0.939
2900.0,1239.2308,0.004614739,0.939
2950.0,1239.7275,0.004666274,0.939
3000.0,1240.357,0.004728752,0.939
