Temp Part,Heat Capacity,1 / Thermal Insulance,Emissivity
75.0,307.30533,0.012445229,0.895
125.0,340.8172,0.012446006,0.895
175.0,378.34827,0.012446752,0.895
225.0,407.07986,0.012447626,0.895
275.0,434.50446,0.012448397,0.895
325.0,451.8563,0.012651182,0.895
375.0,466.39868,0.013460873,0.895
425.0,479.5598,0.015050092,0.895
475.0,490.19977,0.017942587,0.895
525.0,497.73694,0.023405537,0.895
575.0,505.69775,0.02945064,0.89543504
625.0,515.1141,0.035442013,0.8973612
675.0,524.5338,0.040449537,0.89928955
725.0,533.9572,0.046306103,0.9012179
775.0,543.3847,0.053603254,0.9031462
825.0,555.7459,0.061896123,0.90507454
875.0,568.93304,0.07241833,0.90700287
925.0,589.45435,0.082714036,0.90893126
975.0,615.7699,0.09432346,0.91085964
1025.0,645.8812,0.10501406,0.912788
1075.0,683.4491,0.117168784,0.9147163
1125.0,716.7327,0.12930809,0.91664463
1175.0,716.844,0.13955757,0.91857296
1225.0,716.8622,0.15080626,0.9205013
1275.0,716.87823,0.16005898,0.9224296
1325.0,716.8935,0.1704693,0.924358
1375.0,716.90674,0.178873,0.9262864
1425.0,716.9188,0.18852593,0.92629284
1475.0,716.9291,0.19617438,0.92629284
1525.0,716.93884,0.20511025,0.92629284
1575.0,716.9478,0.21371135,0.92629284
1625.0,716.9555,0.2203837,0.92629284
1675.0,716.9631,0.22840513,0.92629284
1725.0,716.96954,0.23453747,0.92629284
1775.0,716.97626,0.24199791,0.92629284
1825.0,716.98193,0.24758352,0.92629284
1875.0,716.9881,0.25437066,0.92629284
1925.0,716.9946,0.26068813,0.92629284
1975.0,716.99994,0.26530072,0.92629284
2025.0,717.0062,0.270955,0.92629284
2075.0,717.0114,0.2750791,0.92629284
2125.0,717.0176,0.280088,0.92629284
2175.0,717.0225,0.28376666,0.92629284
2225.0,717.02814,0.28844833,0.92629284
2275.0,717.0335,0.29302612,0.92629284
2325.0,717.0373,0.2963893,0.92629284
2375.0,717.04193,0.3007715,0.92629284
2425.0,717.0452,0.3039719,0.92629284
2475.0,717.04913,0.30820128,0.92629284
2525.0,717.052,0.31125543,0.92629284
2575.0,717.05536,0.31534353,0.92629284
2625.0,717.05786,0.3182637,0.92629284
2675.0,717.0607,0.3222204,0.92629284
2725.0,717.0634,0.3261108,0.92629284
2775.0,717.0654,0.32878965,0.92629284
2825.0,717.0679,0.3323842,0.92629284
2875.0,717.06976,0.33482462,0.92629284
2925.0,717.072,0.3380971,0.92629284
2975.0,717.07385,0.34027746,0.92629284
