Temp Part,Heat Capacity,1 / Thermal Insulance,Emissivity
75.0,473.0,21.666666,0.11
125.0,630.0,38.0,0.11
175.0,787.0,54.333332,0.11
225.0,813.5497,55.009876,0.12077732
275.0,842.21454,55.3491,0.13155463
325.0,880.71454,54.119938,0.14233194
375.0,908.1361,52.0421,0.15310925
425.0,949.5929,48.880497,0.16388656
475.0,985.10724,46.774918,0.17466387
525.0,1004.3573,45.691586,0.1854412
575.0,1045.8218,44.53132,0.19
625.0,1103.5718,43.314644,0.19
675.0,1150.2145,41.492134,0.19
725.0,1188.7145,39.225468,0.19
775.0,1227.2145,36.958805,0.19
825.0,1227.2145,36.958805,0.19
875.0,1227.2145,36.958805,0.19
925.0,1227.2145,36.958805,0.19
975.0,1227.2145,36.958805,0.19
1025.0,1227.2145,36.958805,0.19
1075.0,1227.2145,36.958805,0.19
1125.0,1227.2145,36.958805,0.19
1175.0,1227.2145,36.958805,0.19
1225.0,1227.2145,36.958805,0.19
1275.0,1227.2145,36.958805,0.19
1325.0,1227.2145,36.958805,0.19
1375.0,1227.2145,36.958805,0.19
1425.0,1227.2145,36.958805,0.19
1475.0,1227.2145,36.958805,0.19
1525.0,1227.2145,36.958805,0.19
1575.0,1227.2145,36.958805,0.19
1625.0,1227.2145,36.958805,0.19
1675.0,1227.2145,36.958805,0.19
1725.0,1227.2145,36.958805,0.19
1775.0,1227.2145,36.958805,0.19
1825.0,1227.2145,36.958805,0.19
1875.0,1227.2145,36.958805,0.19
1925.0,1227.2145,36.958805,0.19
1975.0,1227.2145,36.958805,0.19
2025.0,1227.2145,36.958805,0.19
2075.0,1227.2145,36.958805,0.19
2125.0,1227.2145,36.958805,0.19
2175.0,1227.2145,36.958805,0.19
2225.0,1227.2145,36.958805,0.19
2275.0,1227.2145,36.958805,0.19
2325.0,1227.2145,36.958805,0.19
2375.0,1227.2145,36.958805,0.19
2425.0,1227.2145,36.958805,0.19
2475.0,1227.2145,36.958805,0.19
2525.0,1227.2145,36.958805,0.19
2575.0,1227.2145,36.958805,0.19
2625.0,1227.2145,36.958805,0.19
2675.0,1227.2145,36.958805,0.19
2725.0,1227.2145,36.958805,0.19
2775.0,1227.2145,36.958805,0.19
2825.0,1227.2145,36.958805,0.19
2875.0,1227.2145,36.958805,0.19
2925.0,1227.2145,36.958805,0.19
2975.0,1227.2145,36.958805,0.19
