Temp Part,Heat Capacity,1 / Thermal Insulance,Emissivity
75.0,253.07977,0.046356637,0.88
125.0,253.07977,0.04635663,0.88
175.0,253.07974,0.046356633,0.88
225.0,253.07977,0.04635663,0.88
275.0,254.60757,0.04635663,0.88
325.0,257.58694,0.046412647,0.88
375.0,260.56964,0.04672229,0.88
425.0,263.71692,0.047342535,0.88
475.0,266.8605,0.04816483,0.88
525.0,269.98038,0.049042888,0.88
575.0,272.94693,0.04997913,0.88
625.0,276.00055,0.05085664,0.88
675.0,279.0224,0.05173427,0.88
725.0,282.01898,0.05262486,0.88
775.0,284.8491,0.053564016,0.88
825.0,287.79556,0.05456789,0.88
875.0,290.7296,0.055696197,0.88
925.0,293.63504,0.056811783,0.88
975.0,296.37875,0.057971016,0.88
1025.0,299.2475,0.05916067,0.88
1075.0,302.1006,0.060255196,0.88
1125.0,302.8474,0.06123987,0.88
1175.0,302.87366,0.061978284,0.88
1225.0,302.89203,0.06256376,0.88
1275.0,302.90366,0.063008964,0.88
1325.0,302.90973,0.06332541,0.87926126
1375.0,302.91327,0.063523464,0.87357485
1425.0,302.91492,0.06361613,0.86338556
1475.0,302.91498,0.06361823,0.8556725
1525.0,302.91504,0.063618235,0.8510251
1575.0,302.91498,0.06361822,0.8487116
1625.0,302.91498,0.06361822,0.84749997
1675.0,302.91498,0.063618205,0.84749997
1725.0,302.91498,0.06361823,0.8486382
1775.0,302.91498,0.063618235,0.850778
1825.0,302.91498,0.06361822,0.8534386
1875.0,302.915,0.06361822,0.85609925
1925.0,302.91498,0.063618205,0.8587599
1975.0,302.91498,0.06361822,0.8653194
2025.0,302.91495,0.063618205,0.87482476
2075.0,302.91498,0.06361822,0.8854673
2125.0,302.91498,0.06361822,0.8961097
2175.0,302.91498,0.063618205,0.9067087
2225.0,302.91504,0.0636182,0.9159341
2275.0,302.91498,0.06361822,0.924153
2325.0,302.91498,0.06361822,0.93213487
2375.0,302.91504,0.063618235,0.9371903
2425.0,302.91498,0.063618235,0.9371903
2475.0,302.91495,0.063618235,0.9371903
2525.0,302.91492,0.063618235,0.9371903
2575.0,302.91498,0.063618235,0.9371903
2625.0,302.91495,0.06361822,0.9371903
2675.0,302.91492,0.06361823,0.9371903
2725.0,302.91504,0.063618235,0.9371903
2775.0,302.91498,0.06361822,0.9371903
2825.0,302.91498,0.063618205,0.9371903
2875.0,302.91495,0.063618205,0.9371903
2925.0,302.91498,0.063618205,0.9371903
2975.0,302.915,0.063618205,0.9371903
