Temp Part,Heat Capacity,Thermal Insulance,Emissivity
100.0,305.18936,0.00028496177,0.873
150.0,318.92535,0.00028663015,0.873
200.0,352.9691,0.0002908425,0.873
250.0,396.06885,0.0002963088,0.873
300.0,450.87903,0.0003043481,0.873
350.0,510.15317,0.00031477906,0.875
400.0,571.12897,0.00032700415,0.879
450.0,623.20624,0.00033990244,0.884
500.0,680.4505,0.00035618612,0.889
550.0,734.909,0.00037376976,0.894
600.0,785.1173,0.0003925203,0.898
650.0,824.9072,0.00041009978,0.902
700.0,866.82275,0.0004307609,0.905
750.0,904.8157,0.0004525027,0.908
800.0,939.33075,0.00047528866,0.91
850.0,970.5489,0.00049910985,0.912
900.0,994.9749,0.0005210473,0.914
950.0,1020.6991,0.0005460109,0.916
1000.0,1043.9037,0.00057253765,0.918
1050.0,1065.1294,0.0006004617,0.92
1100.0,1081.6382,0.0006261743,0.921
1150.0,1099.0712,0.00065627764,0.923
1200.0,1114.695,0.0006876659,0.924
1250.0,1128.9794,0.0007204069,0.926
1300.0,1140.1191,0.00075085915,0.927
1350.0,1151.8971,0.00078647735,0.928
1400.0,1162.4604,0.00082360697,0.93
1450.0,1171.8234,0.0008621476,0.931
1500.0,1180.1226,0.00090206537,0.932
1550.0,1186.3113,0.00093911774,0.933
1600.0,1192.9957,0.0009822138,0.934
1650.0,1199.0328,0.0010271897,0.935
1700.0,1204.6018,0.0010742602,0.935
1750.0,1208.8468,0.0011186396,0.936
1800.0,1213.2732,0.0011698647,0.937
1850.0,1216.936,0.0012236368,0.938
1900.0,1220.215,0.0012805283,0.938
1950.0,1222.6401,0.001334919,0.939
2000.0,1225.2515,0.0013952177,0.939
2050.0,1227.537,0.001453948,0.939
2100.0,1229.5586,0.0015111765,0.939
2150.0,1230.9989,0.0015608742,0.939
2200.0,1232.6129,0.0016154195,0.939
2250.0,1234.0494,0.0016686671,0.939
2300.0,1235.3292,0.0017206619,0.939
2350.0,1236.4702,0.0017714411,0.939
2400.0,1237.2673,0.0018144195,0.939
2450.0,1238.2065,0.0018628424,0.939
2500.0,1239.0518,0.0019101718,0.939
2550.0,1239.8129,0.001956439,0.939
2600.0,1240.3386,0.001993029,0.939
2650.0,1240.9766,0.002035316,0.939
2700.0,1241.5541,0.0020765767,0.939
2750.0,1242.0753,0.0021168478,0.939
2800.0,1242.4276,0.002149419,0.939
2850.0,1242.8588,0.0021878432,0.939
2900.0,1243.2435,0.0022253757,0.939
2950.0,1243.5928,0.0022620452,0.939
3000.0,1243.9128,0.0022978738,0.939
