Temp Part,Heat Capacity,Thermal Insulance,Emissivity
100.0,570.9596,0.0002110998,0.6
150.0,575.12305,0.00021111222,0.60899913
200.0,622.6179,0.00021121977,0.68999916
250.0,670.1129,0.00021128701,0.77099925
300.0,709.36664,0.00021132386,0.7879999
350.0,747.1365,0.00021135104,0.79699993
400.0,778.63293,0.00021146148,0.80599993
450.0,806.8943,0.00021360742,0.81499994
500.0,841.8274,0.00021698096,0.824
550.0,879.3845,0.00022113686,0.8324
600.0,903.8734,0.00022959593,0.8396
650.0,926.0214,0.00023566326,0.8468
700.0,948.5599,0.00024207887,0.85400003
750.0,974.37354,0.00025698674,0.86120003
800.0,997.8071,0.00026597222,0.86840004
850.0,1015.4126,0.00027541522,0.8742
900.0,1029.6603,0.00028519242,0.8796
950.0,1047.5458,0.00030679075,0.88499993
1000.0,1060.7102,0.00031504754,0.89039993
1050.0,1073.5085,0.0003223477,0.8957999
1100.0,1086.181,0.00032885507,0.8996
1150.0,1103.2078,0.00035068626,0.8978
1200.0,1116.133,0.00035612602,0.896
1250.0,1128.9148,0.00036103604,0.8942001
1300.0,1141.5786,0.00036549353,0.8924001
1350.0,1157.6487,0.00038694646,0.8906001
1400.0,1165.1097,0.00039060775,0.8828005
1450.0,1176.7307,0.0003939604,0.8720002
1500.0,1191.2899,0.00041511247,0.8611999
1550.0,1202.5464,0.00041778598,0.8503996
1600.0,1213.7676,0.000420253,0.83959925
1650.0,1224.8158,0.0004225376,0.8273312
1700.0,1237.3066,0.0004408223,0.8033317
1750.0,1245.1653,0.00044261693,0.77933216
1800.0,1252.9121,0.00044428848,0.7553327
1850.0,1259.8899,0.0004458503,0.72899944
1900.0,1269.5265,0.0004615936,0.70199955
1950.0,1277.4036,0.0004627939,0.6749996
2000.0,1285.2854,0.00046392033,0.6479997
2050.0,1293.1588,0.00046497968,0.62099975
2100.0,1302.6465,0.00047846348,0.59399986
2150.0,1310.4792,0.0004792524,0.5669999
2200.0,1318.3074,0.00047999705,0.54
2250.0,1324.2925,0.000491639,0.54
2300.0,1326.0024,0.0004921685,0.54
2350.0,1326.8877,0.00049267005,0.54
2400.0,1326.93,0.0004931461,0.54
2450.0,1328.0573,0.00050294056,0.54
2500.0,1328.0793,0.00050325436,0.54
2550.0,1328.1003,0.000503553,0.54
2600.0,1328.1204,0.0005038375,0.54
2650.0,1328.8132,0.0005118307,0.54
2700.0,1328.8224,0.00051199587,0.54
2750.0,1328.8313,0.0005121536,0.54
2800.0,1328.8398,0.0005123044,0.54
2850.0,1329.4637,0.0005180071,0.54
2900.0,1329.4637,0.0005180802,0.54
2950.0,1329.4637,0.0005181502,0.54
3000.0,1329.4637,0.0005218205,0.54
