Temp Part,Heat Capacity,Thermal Insulance,Emissivity
100.0,456.31952,0.020626072,0.8
150.0,456.31955,0.020626074,0.8
200.0,456.31952,0.020626077,0.8
250.0,456.31952,0.020626072,0.8
300.0,456.3195,0.020626074,0.8
350.0,456.3447,0.020626076,0.8
400.0,456.4067,0.020644449,0.8
450.0,456.49152,0.020741269,0.8
500.0,456.57822,0.020937484,0.8
550.0,456.6647,0.021201482,0.8
600.0,456.7529,0.021521617,0.8
650.0,456.8286,0.021821512,0.8
700.0,456.89746,0.022120379,0.8
750.0,456.9588,0.022418177,0.8
800.0,457.01324,0.02271481,0.8
850.0,457.0626,0.02301268,0.8
900.0,457.10947,0.023342902,0.8
950.0,457.14755,0.023672035,0.8
1000.0,457.18036,0.024017325,0.8
1050.0,457.20895,0.02437679,0.8
1100.0,457.232,0.024713451,0.8
1150.0,457.2508,0.02502396,0.8
1200.0,457.2635,0.02526394,0.8
1250.0,457.27295,0.025455218,0.8
1300.0,457.27972,0.02560038,0.8
1350.0,457.28403,0.025703397,0.8
1400.0,457.28668,0.025767792,0.8
1450.0,457.2881,0.025797889,0.8
1500.0,457.28815,0.025798567,0.8
1550.0,457.28802,0.025798569,0.8
1600.0,457.28806,0.025798574,0.8
1650.0,457.28793,0.025798569,0.8
1700.0,457.28806,0.025798574,0.8
1750.0,457.28793,0.025798567,0.8
1800.0,457.28787,0.025798576,0.8
1850.0,457.2879,0.025798578,0.8
1900.0,457.28818,0.025798578,0.8
1950.0,457.28818,0.025798574,0.8
2000.0,457.2882,0.025798569,0.8
2050.0,457.28806,0.025798569,0.8
2100.0,457.2879,0.025798569,0.8
2150.0,457.2879,0.02579857,0.8
2200.0,457.28796,0.025798567,0.8
2250.0,457.2881,0.025798563,0.8
2300.0,457.2881,0.02579857,0.8
2350.0,457.28806,0.025798561,0.8
2400.0,457.28806,0.025798569,0.8
2450.0,457.28818,0.025798569,0.8
2500.0,457.28815,0.025798578,0.8
2550.0,457.28812,0.025798574,0.8
2600.0,457.28818,0.025798569,0.8
2650.0,457.28815,0.025798569,0.8
2700.0,457.28818,0.02579857,0.8
2750.0,457.2881,0.025798578,0.8
2800.0,457.288,0.025798585,0.8
2850.0,457.28796,0.025798582,0.8
2900.0,457.28802,0.025798578,0.8
2950.0,457.28793,0.025798574,0.8
3000.0,457.28796,0.025798578,0.8
